COD_MOD,COD_MOD_DESTINO,WEIGHT
0526707,0415984,1
0469411,0415984,1
1500313,0412676,1
1469576,0906412,1
1038736,0906412,1
1354380,0764555,2
1099175,0764555,1
1083500,0764555,1
0728261,0764555,1
0825752,0764555,2
1663673,0764555,1
0325787,0764555,1
1070275,0764555,1
0339150,0764555,1
0665174,0764555,1
1667765,0764555,1
1261742,0764555,1
0325803,0764555,1
1235787,0764555,1
1489749,0764555,1
0331140,0764555,1
1198969,0764555,1
0331991,0764555,1
1198845,0764555,1
1758283,0764555,2
0833186,0764555,2
0433722,0764555,1
1009935,0764555,1
0833459,0764555,1
1739390,0833699,1
0338707,0833699,1
0318683,1020718,1
1489020,1020718,1
1490820,0331108,1
0332346,0331108,1
0331744,0334821,1
0338301,0334821,1
0762716,0334821,1
0331611,0334821,5
0528380,0334821,1
0331736,0334821,2
1502160,0334821,1
0320515,0334821,1
1073618,0334821,1
1066083,0334821,1
0336370,0334821,1
0318436,0334821,1
0689661,0334821,2
0628966,0334821,1
0779561,0334821,1
0331223,0334821,1
1066240,0334821,1
1495423,0334821,1
1050087,0334821,1
1306836,0334821,1
0339507,0334821,1
1463777,0336982,1
0337030,0336982,1
0337311,0336982,1
1723378,0336982,1
0578468,0336982,2
0331702,0824904,1
1358415,0824904,1
0338012,0824904,1
0325845,0824904,1
1509751,0828046,1
0337030,0828046,1
1355478,0828046,1
0825950,0828046,1
1048990,0828046,1
0437426,0828046,1
0336370,1053909,1
0331504,1053909,1
0325803,1053909,1
0336438,1053909,2
1700996,1053909,2
1490879,1053909,1
1169002,1053909,1
1492131,1053909,1
0739318,1053909,1
0325787,1053909,1
1499714,1053909,1
0343616,0310490,1
0883561,0322198,1
1194885,1188754,1
1033976,0320903,1
0777177,0320903,2
1525013,0320903,1
0501700,1539782,1
0583476,1539931,1
1659754,1539931,1
1242353,1539931,1
1636539,0340612,2
1412691,0340612,2
1098532,0340612,4
0329532,0340612,1
0337030,0340612,1
0337279,0340612,1
0449520,0340612,1
1492149,0340612,1
0329565,0340612,1
1168848,0340612,2
0316554,0340612,1
1322585,0340612,1
0329383,0340612,1
0901413,0340612,1
0245662,0340612,1
1662204,0340612,3
1067834,0340612,1
1169168,0340612,1
1539717,0340612,3
0690131,0340612,1
1483395,0340612,1
1671510,0340612,1
0314468,0340612,2
0337287,0340612,3
1778786,0340612,1
0598649,0340612,1
1577428,0340612,1
1782895,0340612,1
1785831,0340612,1
1762723,0340612,2
0449496,0340612,1
1662030,0340612,1
0581728,1730282,1
0285817,1730340,1
0323345,1730340,1
1168848,1730340,1
0778316,1730456,1
1510544,1730456,1
0324525,1730456,1
1572924,1730456,1
1790385,1730456,1
1081660,1730456,1
0324483,1730456,1
1308725,1730456,4
1489319,1730456,1
0323444,1730456,1
0494633,1730456,1
1541903,1730456,3
0323956,1730456,1
1086354,1730456,1
1463793,1730456,6
0503052,1730456,2
1510627,1730456,1
0247965,1730456,1
1509793,1730456,1
1558741,1730456,1
0646612,1730456,2
1495423,1730456,3
0870444,1730456,1
0318782,1730456,1
0820753,1730456,2
1756162,1730456,1
0328294,1730456,1
1753524,1730456,1
1534791,1730456,2
0328260,1730456,1
1574433,1730456,1
0324434,1730456,1
1512615,1730456,4
1434588,1730456,3
1513910,1730456,1
0323725,1730456,1
0728485,1730456,1
0305789,1730456,1
0586495,1730456,1
0503615,1730456,1
1385244,1730456,1
1485945,1730456,1
1723634,1730456,1
0323865,1730456,1
1758267,1730456,2
1087113,1730456,2
1056373,1730456,2
1086990,1730456,1
0640169,1730456,1
1755115,1730456,1
0503896,1730456,1
0646646,1730456,1
0329128,1730456,1
1083229,1730456,3
1512250,1730456,3
1081462,1730456,3
0834572,1730456,2
1669670,1730456,4
1424357,1730662,3
1497098,1730662,1
0495473,1730662,1
1037514,1730662,1
1695824,1730662,1
1244680,1730662,1
1669985,1730662,1
1610484,1730803,1
1056944,1730803,1
1535392,1730803,1
0325472,1730803,1
0329342,1730803,1
0870980,1730803,1
0647057,1730803,1
0493239,1730803,1
1034487,1730803,1
1313832,1730803,1
1057942,1730803,2
0820167,0415968,1
0915199,0415968,1
0823492,0415968,1
0434076,0416149,2
0253989,0416149,1
0763177,0416156,1
0842732,0492496,1
1406610,0492496,2
0249961,0492496,1
1257773,0492504,1
1487990,0492504,1
0582122,0492504,1
0286252,0492504,1
0632471,0577387,1
0884569,0577387,1
1309392,0577387,1
1775642,0577387,1
0761668,0577387,1
0525055,0413427,1
1045111,0413500,1
0323733,0413443,1
0772970,0819102,1
1070275,0819102,1
0583872,0906313,1
1486943,0665182,1
0318063,0665182,1
0338822,0665182,1
1762723,0337220,1
0449819,0590315,1
1723378,0590315,1
0764134,0590315,1
1723873,0590315,1
0833905,0590315,3
1307586,0590315,1
1068238,0590315,1
1168848,0665190,1
1235068,0665190,1
1519222,0774455,1
0725739,0774455,2
1378595,0774455,1
0535625,0774455,1
0337717,0774455,1
1098987,0774455,1
0336636,0774455,1
1248558,0774455,1
1049097,0774455,1
1424423,0774455,1
1758796,0774455,1
1351428,0774455,1
1496363,0774455,1
1322932,0774455,1
1098292,0774455,1
1483395,0774455,2
1494640,0774455,1
1492412,0774455,1
1040393,0774455,1
1234749,0903617,1
0885244,0903617,1
1640168,0903617,1
1639921,0903617,2
1483395,1020726,1
1762533,1020726,1
1199009,1020726,1
1487040,1020726,1
1010214,1020726,1
1758283,0833186,1
1315894,0833186,1
0833392,0833186,1
0318048,0833186,3
1536523,0833186,2
1523505,0833186,1
1491232,0833186,1
0318287,0833186,1
0764555,0833186,1
0319772,0833186,1
0332007,0833186,1
1483320,0833186,1
1502087,0833186,19
1401843,0833186,1
1568070,0833186,1
1490713,0833186,1
0332072,0833186,1
1574433,0833186,2
1198969,0833186,1
0331488,1020643,1
0665174,1020643,1
0339051,1054501,1
0665125,1054501,1
0339317,1054501,1
1088400,1054501,1
1050566,1054501,1
0828137,0325787,1
0331199,0325787,1
0323394,0325787,1
0763276,0325787,1
1739390,0325787,1
0599688,0325787,1
1053909,0325787,1
1045772,0325787,1
0825752,0325787,1
0825695,0325787,2
0605592,0325787,1
1482926,0325787,1
0331504,0325787,2
0318683,0325787,1
0331819,0325787,1
1664937,0325787,1
0903583,0325787,1
0825695,0331637,1
0824870,0331637,1
0338889,0331637,1
0331488,0331637,2
0336438,0331637,1
0434159,0331637,1
0332189,0331819,1
1489194,0331819,1
0432724,0331819,1
0320200,0331819,1
1098227,0331819,1
1486703,0331819,1
1169481,0336438,1
0217554,0336438,1
1009596,0336438,1
1426048,0336438,1
1050566,0336438,1
1699396,0336438,2
1242387,0336438,2
1009752,0336438,1
1053909,0336438,1
1020403,0336438,1
1049725,0336438,1
1510544,0337980,1
0496844,0337980,1
0830539,0337980,1
0334862,0337980,1
0336370,0337980,1
0825695,0337980,2
0639377,0337980,1
0647792,0337980,1
0339374,0337980,1
0828137,0337980,4
0334920,0337980,1
1490713,0337980,1
1320480,0337980,1
1241082,0337980,1
0332262,0337980,1
0436303,0337980,2
0331637,0337980,2
1500164,0337980,1
0334847,0337980,1
1388719,0337980,1
0433300,0337980,1
0605592,0601104,2
1492354,0601104,1
1496504,0601104,1
0328591,0601104,1
1490820,0665125,1
0318436,0665125,1
1541903,0665125,1
1541861,0665125,1
1505643,0665125,1
0331553,0665125,1
1728856,0665125,1
0603845,0665125,2
1720275,1020437,1
0556266,1020437,2
1020429,1020437,1
0903583,0827097,1
0331215,0827097,2
0760413,0827097,1
0338640,0827097,1
0338012,0827097,1
1509744,0827097,1
0664045,0827097,1
1053909,0827097,1
1490713,0827097,1
0331488,0827097,1
0883652,0827097,1
1759752,0827097,1
1426048,0827097,1
0436246,0317933,1
0320713,0317933,1
0319541,0317933,1
0826677,0317933,1
0318584,0317933,1
0317750,0317933,2
0821355,0317933,1
0834200,0317933,1
0779538,0317933,1
0317529,0317933,1
1306836,0317933,3
0436188,0317933,1
0824813,0317933,3
0884239,0317933,1
0320127,0317933,1
1086107,0317933,1
0335026,0317933,1
1045343,0317933,1
0320382,0317933,1
0318824,0317933,1
0318576,0317933,1
0320143,0317933,1
1403765,0317933,1
0322461,0317933,1
0694513,0759472,2
0328427,0759472,1
0821207,0759472,1
1478049,0759472,2
0773424,0759472,1
0873950,0759472,1
0694216,0759472,1
1082486,0759472,1
1321470,0759472,1
1473883,0759472,1
0759514,0759472,1
0328542,0759472,1
1531383,0773333,1
0322958,0773333,1
1069731,0773333,1
0328062,0773333,1
1474568,0773333,1
1070259,0773333,1
1512342,0773333,1
0872267,0773333,1
1475037,0773333,1
0694422,0773333,1
1354299,0773333,2
0762559,0773333,1
0870634,0773333,14
0328047,0820308,1
1476167,0820308,1
0328989,0820308,4
1473495,0820308,1
0873786,0328443,5
0873810,0328443,1
0823823,0328443,2
1308725,0328443,1
1354786,0328443,1
0432740,0328443,1
0694505,0328443,2
1267509,0328443,1
1458561,0328443,1
0824383,0328443,1
0694414,0328443,1
0694430,0328443,1
1475706,0328443,1
0874149,0328443,1
1325760,0328443,1
1070366,0328443,1
0328435,0328443,1
0873729,0328443,1
1476316,0869206,1
0333666,1034321,1
0496133,1034321,1
0320051,1034321,1
1034081,1034321,1
1754431,1034321,1
1034057,0773879,1
0694562,0773879,1
0502054,0325597,2
0584771,0325597,1
0884940,0325597,2
1385517,0325597,1
0870980,0325597,1
1196203,0325597,1
1755487,0325597,5
0759530,0325597,1
0340323,0325597,2
0762104,0325597,8
0869297,0325597,2
1748185,0325597,1
1576909,0325597,3
1272905,0325597,1
0325605,0583021,2
0493742,0583021,1
1660877,0583021,1
0325472,0583021,1
1279801,0583021,1
0872572,0583021,1
1660588,0874321,2
1070523,0874321,2
1534809,0874321,1
0644914,0874321,1
1700970,0874321,1
1704378,1034685,1
1475532,1034685,1
1671569,1034685,1
0325597,1034685,1
0493239,1034685,1
0502435,1034685,3
0874545,1034685,3
0502054,1034685,1
1700970,1034685,1
1053669,1034685,1
0500348,1034685,1
0874248,1034685,1
1099142,1034685,1
0305664,1034685,1
1656081,1034685,1
0875443,1034685,1
0327650,1034685,1
0481853,1034685,1
1088244,1034685,1
1087238,1034685,1
0501411,1034685,2
0337295,1034685,2
1195874,1034685,1
1476258,1034685,1
0493841,1034685,1
0325589,1034685,1
1279728,0872598,1
0647040,0872598,1
0603878,0872598,1
0245688,0872598,1
1775931,0872598,1
1040435,0872598,1
0872614,0872598,1
0502435,0872598,1
0325589,0872598,1
1579085,0603829,1
0528802,0603829,2
0825224,0603829,1
0493734,0603829,1
1475045,0603829,1
0694448,0825307,1
1477819,0825307,1
0864496,0825307,1
0825125,0825307,1
0323212,0825307,1
0759480,0825307,1
0824821,0825307,1
1516012,0825307,1
1700962,0825307,2
0694224,0825307,2
1057983,0825307,1
0322891,0825307,1
0328468,0825307,1
0825158,0825307,2
0328328,0825307,1
1082189,0825307,1
0874057,0825307,1
0322826,0825307,1
0694414,0825307,1
0328542,0825307,1
1476126,1069772,2
1538735,1069772,1
1069681,0873844,1
1034321,0873844,1
0824474,0873844,1
1478049,0873844,1
0759415,0873844,1
1320464,0873844,1
1654029,0873844,1
0328385,0873844,1
1070242,0873844,1
0821629,0873844,2
1510262,0873844,1
0639203,1034446,2
1034206,1034446,1
1351410,1034446,1
0834903,1034446,1
0333682,1034446,1
1654060,1034446,1
1470129,1034446,1
1433242,1034446,1
0824953,1034446,1
1269653,1034446,1
0772970,1034446,1
1033802,1034446,1
0333666,1034446,1
0825125,1034446,1
1245836,1034446,1
0329052,1034446,1
1730456,1034446,1
0329045,1034446,2
0333682,1069731,1
0694208,1069731,1
1438811,1069731,1
1477868,1069731,1
1478296,1034404,1
0824656,1034404,3
1328558,1034404,2
0764035,1034404,1
0694323,1034404,2
1475482,1034404,2
1478064,1034404,2
0639526,1034404,1
0496653,1034404,1
0436626,1034404,1
1477132,0869222,1
1641513,0869222,2
1473511,0869222,1
0751230,0869222,1
0874446,0869222,1
1475300,0869222,1
1474832,0869222,2
1790443,0869222,2
1279009,0869222,3
1071935,0869222,1
1662386,0869222,1
1278761,0869222,1
0493742,0869222,2
0884874,0869222,1
1651397,0869222,2
1394949,0869222,1
1578335,0869222,1
0873679,0821959,5
1474907,0821959,2
0873950,0821959,4
0871251,0821959,1
1473818,0821959,2
0607176,0821959,1
1069699,0821959,1
1087816,0821959,1
1661719,0821959,2
1197243,0821959,2
0874016,0821959,1
0821801,0821959,1
1477595,0821959,1
1241603,0821959,3
1478213,0821959,1
1722453,0821959,1
0649913,0821959,1
1473883,0821959,1
1458561,0821959,1
0824490,0821959,1
0821298,0821959,1
0869032,0328377,1
0869206,0328377,1
0873893,0328377,4
1265982,0328377,2
1473495,0328377,1
1475565,0328377,1
1702208,0328377,1
0502534,0328377,1
0689992,0328377,1
1776368,0328377,2
0821389,0328377,1
1711738,0328377,1
0910653,0328377,1
1034206,0873943,1
1504018,0873943,1
1734870,0873943,2
0773002,0873943,1
0728485,0873943,1
0639088,0873943,1
1195882,0873943,1
1524784,0873943,1
0328229,0870725,1
0323311,0870725,1
0639708,0870725,1
0639088,0870725,1
1033794,0870725,2
1033596,0870725,1
0775312,0870725,1
0323352,0870725,2
1466333,0872481,1
1475714,0328146,1
1331792,0328146,1
0323600,0328146,1
1319979,0328146,4
1467901,0328146,1
1302298,0328146,1
1697473,0328146,1
1279686,0328146,3
1523968,0328146,1
1654060,0328146,1
0317289,0328146,1
0764019,0328146,1
1071687,0328146,2
1534817,0328146,1
1279322,0328146,2
1477371,0328146,4
1507268,0328146,1
0773184,0328146,1
0870774,0328146,1
0873893,0328146,1
1034081,0328146,3
1538784,0328146,1
1071166,0328146,1
1367911,0328146,9
0541904,0328146,1
1759273,0328146,1
1279488,0328146,1
0329128,0328146,2
1475995,0328146,1
1502921,0328146,2
1033794,0328146,2
0323212,0328146,1
1477678,0328146,1
0704049,0328146,1
1474865,0328146,3
1523976,0328146,1
0694364,0328146,2
1475185,0328146,2
1385681,0328146,1
1778927,0328146,2
0639088,0328146,2
1457977,0328146,1
1477298,0328146,1
1034073,0328146,2
0323527,0328146,1
0772913,0328146,1
1278886,0689992,2
0639765,0689992,2
0607184,0689992,1
0333690,0689992,1
1478114,0689992,2
0873844,0689992,1
0762096,0689992,1
0874149,0689992,1
1506898,0689992,1
0694422,0689992,2
1033216,0689992,1
0436261,0689992,1
1583327,0689992,1
0328377,0689992,2
0821645,1431915,1
0339036,1431915,1
0339218,1431915,1
0819946,1432228,1
1530468,1432228,1
1503499,1432228,2
1258383,1432558,1
1499953,1432558,1
1484294,1432772,1
1402643,1432772,1
1759760,1432772,2
0662940,1432772,1
1195320,1432772,1
0781336,1432772,2
1496363,1432772,3
1328327,1433226,1
0764555,1433226,1
0662833,1433226,4
0433722,1433226,2
0883447,1433226,1
0882985,1433226,1
0253799,1433226,1
1664887,1433226,1
1185636,1433226,4
0829051,1433226,1
0884403,1433226,2
1009802,1433226,1
0628826,1433226,1
0883744,1433226,1
0319319,1433226,1
1009448,1433226,1
0338343,1433226,1
1364504,1433226,1
0496653,1433226,1
0662734,1433226,1
0744557,1433226,2
1343367,1433226,1
1011196,1433226,8
0820449,1433226,1
0582262,1433457,1
0885046,1433457,1
1529692,1433457,2
1075779,1433457,1
0825349,1434760,1
0322875,1434760,1
0328203,1434760,1
0834903,1434760,1
1476324,1434760,1
1357649,1434760,2
1466382,1434760,1
0647032,1434760,5
1350313,1434760,1
0819763,1434760,1
0482059,1434760,1
0764019,1434760,1
0824680,1434760,2
0468652,1434760,1
0328260,1434760,1
0525857,1434760,1
1196120,1434760,1
1069772,1434760,1
1502913,1434760,1
0328070,1434760,1
1470129,1434760,12
1395946,1434760,1
0322909,1434760,2
0825018,1434760,1
0732255,1434802,1
0584714,1704881,1
0247833,1704956,1
1255686,1704956,1
0526707,1704956,3
0841817,1704956,2
1332865,0439307,1
0434134,0439307,1
1279637,0442921,1
0904433,0442921,1
1578335,1108968,1
1483163,0438861,1
1699529,0390690,1
0318964,1348754,1
1500594,1349422,1
1498104,1349422,2
1195494,1349422,1
0821462,1349422,1
0704312,1349422,1
0830901,1349422,1
0503896,0647032,1
1367911,0647032,1
0320382,0647032,2
1033877,0647032,1
0729061,0647032,1
1197045,0647032,1
1569953,0647032,1
1302298,0647032,1
1354794,1730803,3
0328542,1730811,1
1667765,1730811,1
1034081,1730811,2
1511583,1730811,1
0323915,1730811,2
1488014,1730811,1
1169002,1730944,1
1583574,1731025,1
1331305,1738806,1
0728352,1738806,1
1098532,1739309,1
1499466,1739713,1
1242585,1101427,1
1034230,1101427,1
1459338,0364455,1
1731264,0364455,1
1307313,0364539,1
0434597,1430248,2
1253152,1430248,1
0251470,1430248,1
0512020,1430289,1
0434076,1430289,1
1268275,1430537,1
0318709,1430537,1
0646646,1586379,1
1486364,0300236,1
0883223,0300194,1
0777235,0300194,1
0436378,0303305,1
0601716,0303305,1
0246645,0303305,1
1500750,0300046,1
0604090,0300046,1
0338574,0300046,2
0247601,0265991,1
0328336,0265991,2
0328914,0265991,1
0328161,0300871,1
1306604,0300962,1
0899815,0301408,1
0434449,0301408,1
0542324,0301408,2
1502509,0301408,1
0318683,0301408,1
0762500,0301408,1
1497288,0301408,1
1700384,0301408,1
1477470,0301408,1
0705293,0301408,1
0870949,0302869,1
1008440,0302869,1
0325613,0302869,1
0764936,0302869,1
0566448,0302935,1
1721224,0302935,1
1075829,0302950,1
1090323,0302950,1
0499699,0302950,2
1636539,0302950,1
1496686,0302950,1
1482892,0302950,1
1074509,0302950,1
0339051,0300111,1
0632323,0300251,1
0328161,1439678,1
0769323,1371871,1
0869230,1371871,1
0583294,1371871,1
1517507,1371871,60
0286625,1371871,3
0705061,1371871,1
1755479,1371871,3
1507219,1371871,1
0662940,1371871,1
1034016,1371871,1
0325712,1371871,1
1309251,1371871,1
1782192,1371871,1
1194901,1371871,1
0857466,1371871,3
1524842,1371871,1
0325654,1371871,1
1733872,1371871,2
1503853,1372366,1
1332220,1124619,1
0759613,1124619,1
1227461,1124619,1
1722453,0303800,2
0776195,0304261,1
1332220,1124619,1
0759613,1124619,1
1227461,1124619,1
0694430,1434422,1
0251868,1439991,1
0607465,1440015,2
0325613,1440296,1
1045632,1440312,1
0493544,1440312,1
0481341,1430966,1
0781351,0590125,1
0339549,0590125,1
0329045,0590125,1
1063023,0590125,1
1265628,0348458,1
1759752,0348458,1
0247791,0348458,1
0518548,0843680,1
1646959,1138486,1
0693549,1111012,1
0584912,0390450,1
1258649,0476192,1
0468488,0701904,1
1466382,0701904,1
1321660,0385674,1
0247791,0385674,1
1702208,0385674,1
0869172,0735720,1
1719988,0385856,1
0528497,0385856,1
0496844,0385872,1
1067354,0385872,1
0596940,0385914,1
0582189,0597609,1
1020247,0597609,1
0285767,0597609,2
0872549,0597609,1
0286294,0597609,1
0285791,0597609,1
0318683,0247668,1
1258458,0295444,1
0247627,0385955,2
0899617,0385955,1
0322909,0385955,1
1482868,0385955,1
0434449,0386045,1
0882985,0386094,1
0248757,0418830,1
1312396,0418830,1
1666916,0418855,1
0249532,0418855,1
0245688,0735787,1
1474519,0386003,1
0320069,1355882,1
1519115,1356476,1
0523969,1356476,1
1073295,1356476,1
0779538,1356476,1
0335174,0299529,1
1075654,0299529,1
0828814,0348540,1
0583922,0326637,1
0493239,1598119,1
1063346,1598119,1
1656982,1144898,1
1720689,1144898,2
0324111,1144898,1
1502475,0874347,1
1768456,0874347,1
0774760,0874347,1
0502435,0874347,1
1475938,0874347,111
0583922,1071406,1
0433987,1071406,1
1397249,1071406,1
0323337,1071406,1
0694364,1071406,1
0322529,1071406,3
0246512,1071406,1
0322537,1071406,1
0773333,1071406,1
1226984,1071406,1
1308725,1071406,1
1424449,1071406,2
1475078,1071406,1
0821298,1071406,1
1510866,1071406,1
1476092,1071406,3
1498047,1071406,1
1198969,1071406,1
1056340,1071406,1
0765545,1071406,1
1082742,1071406,1
0331199,1071406,1
0874172,1071406,2
1663954,1071406,1
0834812,1071406,1
1055169,1071406,2
0328526,1071406,1
1787449,1071406,1
0884155,1071406,1
1250737,1071406,1
1464403,1071406,1
0603829,1071406,1
1495423,1071406,1
1492388,1071406,1
1224310,1071406,1
0339523,1071406,1
0328427,1071406,1
0324442,1071406,2
0328492,1071406,1
1246677,1071406,1
1759273,1071406,1
1221829,1071406,1
0436741,0412767,1
1499466,0418004,1
1323443,0577361,1
0325704,1620236,1
0245647,1620236,1
1307206,0336636,1
1719855,0336636,1
1475607,0336636,1
0327650,0336636,1
0901678,0336636,1
1170364,0336636,1
1322932,0336636,4
1241256,0336636,1
0337436,0336636,1
1734573,0336636,1
1523299,0336636,1
1199009,0336636,2
1482090,0336743,1
0334722,0336743,1
1646959,0336743,1
1723873,0336743,1
0337113,0336743,1
1234749,0578245,1
0774455,0578245,1
1762533,0578245,2
0833905,0578245,4
1490432,0578245,1
1099175,0833210,1
0833756,0833210,2
0331132,0833210,2
1401843,0833210,1
0322784,0833210,1
1490424,0833210,1
1719848,0833210,1
1169242,0833210,1
0556357,0833210,1
1489988,0833210,4
0318063,0833210,4
1758283,0833210,2
0331140,0833210,3
1099258,0833459,2
0542803,0833459,1
1490424,0833459,1
1235746,0833459,1
1198969,0833459,1
0314633,0833459,1
0338822,0833459,1
0314518,1021526,1
0325472,1021526,1
0743781,1021526,1
0765305,1021526,1
1489335,0497172,1
0338889,0497172,1
0333740,0497172,1
0331132,0497172,1
1723360,0497172,2
1489194,0497172,1
0338848,0497172,1
0665174,0497172,1
1415272,0497172,1
0828137,0497172,1
0331611,0497172,2
0331488,0497172,1
0827097,0497172,1
0694265,0497172,1
1235787,0497172,1
1247311,0497172,1
0629329,0497172,1
0334821,0497172,1
0823286,0497172,1
0339077,0497172,1
0824813,0497172,1
0689745,0497172,1
0825117,0497172,7
1700996,0497172,1
1490820,0497172,1
0864033,0497172,1
0264457,0497172,1
0264457,0497172,1
1169002,0497172,2
0317933,0497172,1
0322768,0764548,1
1098656,0337311,1
1066430,0337311,1
1376490,0337311,1
1098466,0337311,1
1489483,0601070,1
1020437,0601070,1
1490671,0601070,2
1020429,0601070,3
0497198,0601070,1
1097781,0601070,1
1762731,0764589,1
0245696,0764589,1
0779041,0764589,1
1511393,0764589,1
0337295,0764589,1
0329458,0764589,1
0500611,0764589,1
0885483,0764589,1
1090448,0764589,1
0825836,1020403,2
1489194,1020403,1
0601831,1020403,1
0336370,1020403,1
1492925,1020403,1
0332346,1020403,1
0706978,1539642,1
0331108,0639104,2
0323840,0639104,1
0332098,0639104,2
1723634,0639104,1
1492461,0639104,1
1010636,0639104,1
0318204,0639104,1
1320746,0639104,1
0322875,1730795,1
0496133,1730795,1
0872341,1730795,1
1265867,1730795,1
1357649,1730795,1
0323790,1730795,1
1320464,1730795,1
0777854,1730795,1
0323907,1730795,1
1476324,1730795,1
1759273,1730795,1
0586289,1730795,1
1760370,1730795,1
0328120,1730795,1
1503960,1730845,1
1576925,1731017,1
1583566,1731017,1
0332304,1731017,1
0825026,1731017,2
1769512,1738665,1
0835066,1738665,1
0744557,1738780,1
1009331,1738889,1
0885186,1738889,1
0663153,1738889,1
1483213,1738889,1
1501436,1739085,1
0599787,1739101,3
0286278,1739101,2
1517580,1739101,1
0285783,1739101,1
1770585,1739101,1
1413921,1739101,1
1510593,1739994,1
1505494,1740125,1
0901108,1740125,1
0286260,1740125,1
1274497,0306753,1
1395946,1070929,4
1730811,1070929,2
0873828,1070929,1
0328120,1070929,1
0824862,1070929,1
0693804,1070929,1
0872325,1070929,1
0328328,1070929,1
1218528,1070929,1
0329128,1070929,1
0772970,1070929,1
1569946,1070929,1
0870485,1070929,5
1691971,1070929,1
1033794,1070929,1
1071836,1070929,1
1071075,1070929,1
0764019,1070929,1
0328070,1070929,1
1069608,1070929,1
0870758,1070929,1
1663863,0324251,1
1357649,0324251,1
1477868,0324251,1
1477470,0324251,2
0665398,0324251,1
1033802,0324251,1
0834903,0324251,1
1242072,0324251,1
0694331,0324251,3
1475995,0324251,1
1477124,0324251,1
1728336,0324251,2
1477561,0324251,1
0870428,0324251,1
1457944,0324251,3
0493734,0324251,1
1664788,0324251,2
1254515,0324251,2
0528802,0324251,5
1034289,0324251,1
0323469,0324251,3
1325760,0324251,1
1340587,0324251,2
0759514,0324251,1
0328963,0324251,1
1196567,0324251,1
0333682,0324251,1
0821389,0324251,1
0323188,0324251,2
0864033,0317933,1
0318477,0317933,2
0319798,0317933,1
1762764,0317933,1
1186154,0317933,2
1169192,0317933,1
0318436,0317933,1
0338228,0317933,2
0339135,0317933,1
0317040,0317933,1
0542720,0317933,1
0864108,0317933,2
0436592,0317933,1
0915504,0317933,1
1098938,0317933,4
1492461,0317933,4
1433689,0317933,2
0322677,0317933,1
0318618,0317933,1
0864991,0317933,1
0340265,0317933,1
0524264,0317933,1
0334862,0317933,1
1491463,0319665,1
0324632,0319665,1
0340273,0319665,2
0318287,0319665,1
0436774,0319665,1
0331991,0319665,1
1492131,0319665,1
1577410,0319665,1
1636471,0319665,1
1539709,0319665,1
0586495,0319665,3
0323923,0319665,1
0319582,0319665,3
0314617,0319665,1
0336297,0319665,1
1303544,0319665,1
0314633,0319665,1
0779538,0319665,1
1469717,0319665,1
1509744,0319665,1
0435263,0319665,1
0826677,0319665,2
1067792,0319665,1
1558741,0319665,1
1754431,0319665,2
0204214,0319665,1
0332346,0319665,1
0834820,0319665,1
1779115,1538982,1
0885012,1538982,1
0649673,1538982,1
0885236,1538982,2
0663062,1538982,1
0583591,1538982,1
0336982,1539717,1
0334649,1539717,2
0466722,1539717,1
1307321,1539717,1
0337568,1539717,1
0337253,1539717,1
0337162,1539717,2
0336727,1539717,1
0340612,1539717,1
1422666,1539717,1
1701002,1539717,2
1610484,1539717,1
0437426,1539717,1
0556266,1539717,1
1378595,1539717,2
1531433,1539717,1
1021682,1539717,1
0650010,0729756,1
0331397,0729756,1
1723360,0729756,1
0319665,0729756,1
0314625,0729756,1
1668318,0729756,1
1490432,0343533,1
0449975,0343533,1
0316554,0343533,1
0512327,1730555,1
0834648,1730555,1
1066448,1730555,1
0834333,1730555,1
1279744,1730555,1
1503895,1730555,1
0900084,1730555,1
0433623,1730555,1
1758499,1730555,1
0339622,1730555,1
1486364,1730555,3
1466382,1730555,58
1070390,1730555,1
1748177,1730555,1
1192400,1730555,1
0319319,1730555,1
1191923,1730555,1
1524800,1730555,1
1021138,1730555,1
1050087,1730555,2
1530872,1730555,1
1376912,1730555,1
0762542,1730555,1
1660935,1730555,1
0556241,1730555,1
1065762,1730555,1
0437749,1730829,1
1248392,1730829,1
1487990,1730829,1
0764936,1730829,1
0825125,1738681,1
0689661,1738681,1
1033539,1738681,1
1196526,1738681,1
1719848,1738681,1
1194463,1738681,1
0328534,1738681,1
0825158,1738681,1
0825570,1738681,1
0874008,1738681,1
0694448,1738681,1
0328484,1738681,1
0763383,1738681,1
0707109,1739028,1
0314732,1740158,1
1197185,1740158,1
0518548,1740158,1
0825661,1740166,2
1509983,1740166,1
0583922,1740166,2
0247833,1713866,2
0253963,1713866,1
1519446,1713866,1
0841817,1713866,1
1472893,1713866,1
1375716,1713866,1
1020098,1713866,1
1255322,1713866,1
0842765,1713866,1
1019363,1713866,2
0282764,1713866,1
0253807,1713866,1
1698208,0821777,1
0779561,0821777,2
0246801,0821777,2
0328393,0821777,1
1476753,0821777,2
1477058,0821777,1
0873786,0821777,1
1478049,0821777,1
0694398,0821777,1
0759415,0821777,1
1523968,0821777,1
1070242,0821777,6
0874065,0821777,6
1538735,0821777,1
1325505,0821777,1
0765131,0821777,1
1069608,0821777,1
1241603,0821777,1
0328419,0821777,1
0821801,0821777,1
0873810,0821777,1
0873828,0825216,1
1464379,0825216,1
1477900,0825216,1
1034206,0825216,1
0825570,0825216,1
0694448,0825216,1
0329029,0825216,1
