COD_MOD,COD_MOD_DESTINO,WEIGHT
1761907,0644690,1
0643692,0644690,1
0601070,0644690,1
0582312,0644690,1
0762815,0644690,1
0314401,0644690,1
1241629,0644690,1
0337295,0644690,1
0885178,0644690,1
0437277,0644690,1
0245662,0644690,1
0340398,0644690,2
1264753,0644690,1
0340331,0644690,1
0904045,0644690,1
1486018,0644690,1
0523621,0644690,2
0340281,0644690,1
1539717,0644690,1
0245670,0644690,1
0495259,0644690,1
1047034,0644690,1
1524792,0644690,2
0245688,0644690,1
0582254,0644690,1
1639921,0644690,1
1370303,0644690,1
1390301,0644690,1
0728196,0644690,1
1384676,0644690,1
0900944,0644690,1
1186071,0644690,1
1332048,0644690,1
1085851,0644690,2
1278761,0644690,1
1075944,0644690,1
1254358,0644690,2
0340364,0644690,1
0581710,0644690,1
1412691,0644690,1
1489624,0644690,1
0343608,0648816,1
0336743,0648816,1
0834184,0648816,1
1492008,0648816,1
1021526,0648816,1
0607259,0319830,1
0586495,0319830,2
0432542,0319830,1
0825117,0319830,1
1185768,1703743,2
0496133,1703743,1
0877761,1703792,1
0433227,1703792,1
1750058,1703792,1
0820811,1703792,3
0282673,1703792,1
0282814,1703792,1
0588715,1703792,2
0821918,1703792,1
0254425,1703792,1
1303981,1703842,1
0320705,0246272,2
1040971,0246272,1
1253392,0246272,2
0494989,0246272,1
0488684,0246272,1
1514306,0246272,1
1509793,0246272,1
0514869,0246272,1
1595354,0246272,1
1506351,0246272,1
0332346,0246272,1
1323310,0246272,1
0541292,0246272,1
1510775,0246272,1
0320283,0246272,1
1509231,0246272,1
0328526,0864611,1
1496546,0864611,1
0514869,0864611,1
1511153,0864611,1
0864892,0864611,1
1008598,0864611,1
0246272,0864611,1
0689679,0864611,1
0317529,0864611,1
0483016,0864611,1
0646711,0864611,1
1510775,0864611,1
0317511,0779710,1
0864611,0779710,2
1516038,0779710,1
0514869,0779710,1
1007574,0779710,1
1514314,0779710,1
0246272,0779710,1
1007590,1007129,1
1470244,1007129,1
1508019,1007129,1
0340448,1007129,1
1075258,1007129,1
0469767,1007129,1
0246272,0864959,1
0317529,0864959,1
0825760,0864959,1
1021484,0864959,2
1082684,0864959,1
0319368,0864959,2
1076330,0864959,1
0763730,0864959,1
1253392,0864959,2
1513175,0864959,1
0781153,1087121,1
0433821,1087121,1
0704312,1087121,2
1488360,1087121,1
1723634,1511054,1
1068600,1511054,1
1068790,1511054,2
1083146,1511054,1
0821389,1511054,1
1081884,1511054,1
0319061,1511054,1
1583459,1511054,1
1580190,1511054,1
1510262,1511054,1
0864892,1511153,1
0494989,1511153,1
0646711,1511153,1
1082684,1511153,1
0604066,1511153,1
1475656,0872424,1
0694349,0872424,1
0819763,0872424,1
1357649,0872424,1
0322461,0872424,1
1730795,0872424,1
0328260,0872424,1
0323790,0872424,1
0322909,0872424,1
0333682,0872424,2
1265867,0872424,1
0481853,0493742,2
1264340,0493742,1
0499699,0493742,1
0325589,0493742,1
1542489,0493742,1
0759613,0493742,1
1732957,0493742,1
1477264,0493742,1
1242353,0493742,1
0872622,0493742,2
1700020,0493742,1
0647040,0493742,1
0874578,0493742,2
0325472,0493742,2
1610484,0493742,2
1704097,0493742,2
0329755,0493742,1
0493841,0493742,4
1535392,0493742,2
0872671,0493742,2
0884593,0493742,1
0481903,0493742,1
1034487,0493742,5
1264118,0493742,1
0325704,0493742,2
0325605,0493742,1
0643163,0493742,1
1394857,0493742,1
0329342,0493742,1
0774026,0493742,2
1362177,0493742,1
0872697,0493742,1
1354794,0493742,1
1699149,0493742,1
0493544,0493742,3
0603878,0493742,1
1735042,0874552,1
1636497,0874552,1
0647040,0874552,1
0520486,0874552,2
0759530,0874552,1
1433390,0874552,1
1034016,0874552,1
1264340,0874552,1
1477728,0874552,3
1053628,0874305,1
0874420,0874305,1
0872739,0874305,2
1010149,0874305,1
0502633,0874305,1
0874537,0874305,1
0502435,0874305,1
1399740,0874305,1
0327627,1034123,1
0825513,1034123,1
0497024,1034123,1
1033760,1034123,1
0322974,1034123,1
0728501,1034123,4
1218445,1034123,1
0870907,1034123,2
1477611,1034123,1
1534791,1034123,1
0825315,1034123,1
1760107,1034123,1
1457944,0824987,1
1474113,0824987,8
1055870,0824987,3
1637776,0824987,1
1196567,0824987,1
0329003,0824987,1
0694430,0824987,1
1537695,0824987,2
1629922,0824987,2
0328252,0824987,1
0607176,0824987,1
1423466,0824987,1
1034677,0824987,1
1305002,0329342,1
1302306,0329342,1
1034487,0329342,9
1464668,0329342,1
1478239,0329342,3
0325472,0329342,2
0647073,0329342,1
0493239,0329342,5
0759563,0329342,1
1267079,0329342,4
1535392,0329342,3
0493544,0329342,2
0325704,0329342,1
1087360,0329342,1
0324772,0329342,1
0533331,0329342,1
1531359,0329342,1
0872671,0329342,5
0493635,0329342,1
1034529,0329342,1
1768894,0329342,1
1476290,0329342,2
1610484,0329342,1
1542489,0329342,4
1354794,0329342,3
1699149,0329342,1
0501700,0329342,2
1664044,0329342,2
1388875,0329342,1
1279363,0329342,1
1053669,0872739,1
0871236,0872739,1
1354794,0872739,2
1696368,1704303,1
1009075,1007830,1
1513191,1007830,1
0469767,1007830,1
1507524,1007830,1
0325464,1007830,1
0340364,1007830,3
1499052,1007830,1
1007632,1007830,2
1313832,1007830,1
1226422,1007830,2
0728717,1007830,1
1411438,1007830,1
1489665,1007830,1
1008002,1007756,2
0329342,1007756,1
0482042,1007756,1
1056787,1007756,1
0340448,1007756,1
0469767,1007756,1
1007129,1007756,1
1411438,1007756,1
1529692,1007756,1
1511856,1007756,1
0343608,1007756,2
0649897,1007756,3
1244029,1007756,1
1492941,1008002,1
1008952,1008002,2
0646752,1008002,1
1057678,1008002,1
1081454,1008002,1
1008564,1008002,2
0469767,1008002,2
1489848,1008002,1
1057595,1008002,1
1639921,1008002,1
1505403,1008002,1
1441005,1008002,1
0514869,1007350,1
0649830,1007350,2
0320135,1007350,1
0864611,1007350,1
0865014,1007350,1
1516038,1007350,1
0246272,1007350,1
0765248,1007350,1
0323840,1007350,2
1343912,1007350,1
0319541,1007350,2
0317495,0318865,1
0601708,0318865,1
1076611,0318865,2
1075571,0318865,3
0685453,0318865,2
1536572,0318865,2
0318964,0318865,2
0865014,0318865,1
0248294,0318865,1
0338145,0318865,1
0691881,0318865,2
1073949,0318865,1
1537711,0318865,1
0820803,0318865,1
0317156,0318865,1
1404912,0318865,1
0339796,0318865,2
1257435,0318865,2
0587279,0318865,1
0664508,0318865,1
0317107,0318865,1
1254317,0318865,1
0743740,0318865,1
0317073,0318865,1
0320119,0318865,1
0339499,0318865,1
1098938,0318865,1
0328468,0318865,1
0779561,0318865,1
0253906,0318865,1
0689679,0318865,1
1435882,0318865,2
0514869,0318865,3
1070275,0318865,2
1490150,0318865,1
0743716,0318865,1
0318451,0318865,1
1065713,0318865,3
0825125,0318865,1
0320143,0318865,1
0318766,0318865,3
0318741,0318865,1
0247767,0318865,1
0556431,0318865,1
0482125,0318865,1
0320135,0318865,1
1007475,0318865,3
1066265,0318865,2
1045731,0318865,2
0327692,0318865,1
0335018,0318865,2
0436592,0318865,1
1045343,0318865,2
0523472,1008614,1
1085851,1008614,1
0582213,1008614,1
1007558,1008614,1
1007293,1008614,1
0864926,1226067,1
1008390,1226067,1
1082684,1226067,1
1186071,0325563,1
0329441,0325563,1
0779041,0325563,1
1057207,0325563,1
0764076,1510544,1
0503896,1510544,4
1357649,1510544,1
1056142,1510544,1
0252353,1510544,1
0305789,1510544,2
1481456,1510544,1
0821447,1510544,1
1470236,1510544,1
1083484,1510544,1
0638247,1510544,1
1056308,1510544,1
1020643,1510544,3
0322727,1510544,2
0322743,1510544,1
0329045,1510544,1
0586313,1510544,1
0825380,1510544,1
1512052,1510544,1
0327619,1510544,1
1071190,1510544,2
0323337,1510544,1
1458637,1510544,1
0824615,1510544,1
0874131,1510544,1
1730456,1510544,1
1698653,1510544,1
1082189,1510544,2
1512813,1510544,1
1424449,1510544,2
1664481,1510544,1
0497248,1510544,2
0775148,1510544,1
0664953,1510544,2
0503052,1510544,1
0540005,1510544,1
1663210,1510544,2
1513720,1510544,1
1492461,1510544,1
0324236,1510544,1
0765545,1510544,2
0322750,1510544,1
1665629,1510544,1
1086396,1510544,1
0331223,1510544,1
1086438,1510544,3
1512920,1510544,1
0322537,1510544,1
1569946,1510544,1
0323378,1510544,1
1247626,1510544,2
1067313,1510544,1
0324434,1510544,2
1574433,1510544,1
1082395,1510544,1
0323253,1510544,2
1327543,1510544,7
0820753,1510544,1
1513910,1510544,1
0327866,1510544,1
0468686,1510544,1
1250737,1510544,1
0334839,1510544,1
1662097,1510544,5
0759506,1510544,1
1085919,1510544,1
1385244,1510544,1
0607416,1510544,1
1513936,1510544,1
0689927,1510544,1
1009927,1510544,1
0902973,1510544,1
0500660,1510544,1
0883314,1510544,1
0322784,1510544,1
1495423,1510544,1
0835157,1510544,2
1086412,1510544,2
1086552,1510544,1
0739292,1510544,1
1475177,1510544,1
0324228,1510544,3
0322552,1510544,1
1087436,1510544,1
0503615,1510544,1
0528802,1510544,1
0821413,1510544,2
0324418,1510544,1
1231885,1510544,1
1007921,0864926,1
0494989,0864926,1
0318741,0864926,1
0638247,0864926,1
0823823,0864926,1
0864892,0864926,2
0864611,0864926,1
0779629,0864926,1
1513225,0864926,1
1516038,0864926,1
0327809,0864926,1
0327569,0864926,1
0543108,0864926,1
1478353,0864926,1
0646711,0864926,1
0825760,0864926,1
1082296,0864926,2
0320648,0864926,1
0323352,0864926,1
1701176,0864926,2
1476290,1007558,1
1526128,1007558,1
1085851,1007558,2
1525575,1007558,1
1411438,1007558,1
1008952,1007558,1
1524792,1007558,1
1514306,1007475,1
1508969,1007475,1
1536572,1007475,1
0320119,1007475,1
1734466,1007475,1
1506310,1007475,1
1392802,1007475,2
0318931,1007475,1
1404912,1007475,1
1508357,1007475,1
0318766,1007475,2
0494989,1007475,2
1631548,1007475,1
1071406,1055946,1
0819565,1055946,1
0328492,1055946,1
1071562,1055946,1
0323378,1055946,1
0870360,1055946,2
0494732,1055946,2
0482091,1055946,1
1251248,1055946,2
1442508,1055946,1
1034032,1055946,1
0607184,1055946,1
0323238,1055946,1
0899542,1055946,1
0759431,1055946,1
1477900,1055946,1
1541911,1080183,1
1079102,1080183,1
0305722,1080183,1
1514199,1080183,2
1235068,1086164,1
0314419,1086164,1
1639921,1086164,1
1226984,1087675,2
0496844,1087675,1
0646646,1087675,2
1512573,1087675,1
1513266,1087675,1
1663210,1087675,1
1463793,1087675,1
0759415,1087675,1
0324434,1087675,1
0327627,1087675,1
1441708,1275767,2
1656297,1275767,1
1082130,1275767,1
1734573,1275767,2
0775320,1275767,1
1082809,1275767,3
1512672,1275767,1
1513191,1275767,1
1514199,1275767,1
1319987,1275767,1
1056746,1275767,1
1513688,1275767,1
1579192,1275767,1
1535160,1275767,2
1510841,1275767,1
0774521,1275767,1
0871004,1275767,1
0828038,1511005,1
1068428,1511005,1
0314732,1511005,1
1671502,1511005,1
1510593,1511005,1
1086123,1511005,1
1639913,1511005,1
0324632,1511005,1
1087352,1511005,2
0604637,1511005,2
0331413,1511005,1
1513043,1511005,1
0704536,1511005,1
1508803,1556034,1
1719962,1556034,1
0556555,1556034,2
1009448,1556034,1
0705145,1556034,1
0502633,0874248,1
1475235,0874248,1
1704378,0874248,1
1475151,0824862,1
1231885,0824862,2
0329029,0824862,1
1194349,0824862,1
1071836,0824862,2
0819730,0824862,1
1499466,0824862,1
1388909,0824862,1
1305119,0824862,1
0322909,0824862,1
1476324,0824862,1
1473750,0824862,1
0315275,0824862,1
0872465,0824862,1
0825018,0824862,1
0338889,0824862,1
1325760,0824862,1
1730795,0824862,1
0325712,0325654,2
1242247,0325654,12
0286419,0325654,1
1065069,0325654,1
0245662,0325654,1
0583476,0325654,1
0832303,0325654,1
0694562,0325654,1
0583591,0325654,2
1546647,0325654,5
1328376,0325654,1
1085851,0325654,1
1476266,0325654,1
0581876,0325654,1
0583088,0325654,2
0583500,0325654,2
0869255,0325654,11
0872275,0824748,1
0328344,0824748,1
1309632,0824748,1
0694216,0824748,1
1635689,0824748,1
0489922,0824748,1
0872416,0824748,1
1033810,0824748,1
0333682,0824748,1
0329045,0824748,1
1438811,0824748,1
1478296,0824748,1
0328476,0824565,1
1069772,0824565,1
1246792,0824565,1
0663948,0869099,1
1749787,0869099,4
0689992,0869099,1
0318063,0869099,1
1653989,0869099,1
1755115,0869099,1
1585645,0869099,1
0333658,0869099,2
0324467,0869099,2
1535459,0869099,1
1576891,0869099,2
1512888,0869099,1
1473800,0869099,1
0328930,0869099,1
0469197,0869099,1
1477710,0328427,1
1526094,0328427,2
1056183,0328427,1
0825513,0328427,1
0824383,0328427,1
1033976,0328427,2
0324251,0328427,2
0607119,0328427,4
1196526,0328427,1
0759514,0328427,1
0694513,0328427,1
0328393,0328427,1
1661693,0328427,2
0823823,0328427,1
1265982,0328427,3
1354208,0328427,1
1475706,0328427,1
0870592,0328427,1
0873851,0328427,1
0328419,0328427,2
0338996,0328427,2
0773606,0328427,1
0873687,0328427,1
0323352,0328427,2
0825067,0328427,1
1272665,0328427,1
1474600,0328427,1
0541409,0328427,1
1020239,1703636,1
0466722,1703636,1
1340439,1704089,1
0773333,1704089,1
1477868,1704089,1
1476548,1704089,1
0603845,1704089,1
1321470,1704089,1
0870634,1704089,1
1699164,1704089,1
1034362,1704089,3
1697457,1704089,1
0324145,1704089,2
1458801,1704089,1
1474568,1704089,1
1476688,1704089,1
0824771,1704089,2
1477561,1704089,1
0528802,1704089,2
1071794,1704089,1
1034081,1704089,1
1760008,1704089,1
1651447,1704089,1
0872275,1704089,2
1434588,1704089,1
1477330,1704089,1
1308725,1704089,1
1478049,1704089,1
1542471,1704089,1
1492149,0649897,1
0469767,0649897,1
1007723,0649897,1
1008002,0649897,2
1406628,0649897,1
0325423,0649897,1
1057009,0649897,1
1512789,0649897,1
0690214,0649897,1
1639921,0649897,1
1008952,0649897,3
1578665,0649897,1
1555960,0649897,1
1304005,0649897,1
0340448,0649897,1
0833228,0649897,1
1392836,0649897,1
0469700,0649897,1
1483551,1007590,1
0729087,1007590,1
0501700,1007590,1
1516046,1007590,2
0646752,1007590,1
1008564,1007590,1
0328526,0864827,1
0320119,0864827,1
1510775,0864827,3
0863894,0864827,2
1490010,0864827,2
1506880,0864827,1
1513191,1008952,3
0690024,1008952,2
1411438,1008952,1
0649897,1008952,1
1442862,1008952,1
1226422,1008952,1
1757079,1008952,1
1008564,1008952,1
0340364,1008952,1
0325423,1008952,1
1492602,1007921,2
0339432,1007921,1
0319517,1007921,1
0325183,1007921,3
1341452,1007921,1
0246272,1007921,1
0541292,1007921,1
1322668,1007921,1
1508969,1007921,1
0649830,1007921,1
1087352,1007921,1
0864892,1007921,1
1533108,1007921,1
0319665,1007921,1
0864959,1007921,1
1007434,1007921,1
1007178,1007921,1
0320648,1007921,1
0821298,1080068,1
0328260,1080068,1
0665687,1080068,2
1752161,1080068,1
1660729,1080068,1
1241363,1080068,1
1754126,1080068,2
0334920,1080068,1
0698175,1080068,2
1569953,1080068,1
0324137,1080068,1
0819565,1080068,6
1081884,1080068,1
1197557,1080068,1
1355239,1080068,1
1458561,1080068,1
1082486,1080068,1
0328229,1080068,2
0834333,1080068,1
1033877,1080068,2
1514041,1080068,1
0329128,1080068,1
1081553,1080068,1
0328088,1080068,1
0436162,1080068,1
0823823,1080068,1
0328559,1080068,1
0824680,1080068,1
0327692,1086354,1
0519538,1086354,1
0824813,1086354,1
0482125,1086354,1
0502450,1086354,1
0497248,1086354,1
0449538,1086636,1
0325472,1086636,1
0284554,1086636,1
1020866,1086636,1
0340364,1086636,1
0325696,1086636,1
1081454,1086636,1
1503119,1086636,1
1240787,1086636,1
1401892,1086636,1
0339523,1087832,1
0322826,1087832,1
1086347,1087832,1
1086107,1087832,1
0322685,1087832,1
1529056,1087832,1
1086412,1087832,1
0540005,1087832,1
1376987,1510833,1
1669688,1510833,2
0323253,1510866,1
1308725,1510866,2
0328146,1510866,1
0528893,1510866,2
1442565,1510866,1
1086172,1510866,2
0824649,1510866,1
0251967,1510866,1
1512227,1510866,5
0556555,1510866,1
0339796,1510866,2
1513951,1510866,1
1513308,1510866,3
0646646,1510866,1
0322826,1510866,1
1697622,1510866,1
1067396,1510866,1
0689604,1510916,1
0324590,1510916,1
1568070,1510916,1
0317941,1510916,1
0319582,1510916,1
1499383,1556125,1
1500198,1556125,1
0828160,1556125,2
1280809,1556125,1
1728641,1556125,1
1477025,0773218,1
0834994,0773218,1
1473867,0773218,1
0315275,0773218,1
0869164,0773218,1
0765198,0773218,1
0317453,0773218,1
1278969,0773218,1
1470202,0773218,1
0583534,0329243,1
1474543,0329243,2
0432773,0872523,1
0872671,0872523,1
1034529,0872523,2
1477116,0872523,1
0325605,0872523,1
1321454,0872523,1
1007715,0872523,1
0493544,0872523,1
1265743,0872523,1
1702711,0872523,1
0519645,0872523,1
0583385,0872523,1
1070960,0872523,1
0493635,0872523,2
0872515,0872523,1
1423615,0872523,1
0325472,0872523,1
1720713,0872523,1
0643155,0872523,1
0647057,0872523,2
1660877,0872523,1
1671452,0874578,1
0329805,0874578,1
0305664,0874578,1
0777276,0874578,1
1349430,1510544,2
0331488,1510544,1
0322677,1510544,3
1755115,1510544,1
0525568,1510544,2
0646646,1510544,3
1500750,1510593,1
0329094,1510593,1
0449504,1510593,1
0331124,1510593,1
0820555,1510593,1
1579184,1510627,1
0340265,1510627,1
0327965,1510627,1
1482017,1510627,1
1087972,1510627,1
1513787,1510627,3
1512052,1510627,4
1169119,1510627,2
0320226,1510627,1
1088061,1510627,1
0324608,1510627,1
0324590,1510627,1
1187665,1510627,1
1558741,1510627,3
0775106,1510627,1
0639104,1510627,1
0497172,1510627,1
0505149,1510718,1
1073816,1511088,1
0728717,1511088,1
1525203,1511088,1
0581728,1511088,1
0662932,1511088,1
1070176,1511088,1
0437723,1511088,1
0437475,1511088,2
1700038,1511088,1
1695246,1511088,1
1475300,1511088,3
0884650,1511088,1
0739367,1511088,1
0765370,1511088,1
0762781,1511088,1
0437459,1511088,1
0581744,1511088,1
1651397,1511088,1
1313964,1511088,5
1487537,1511088,1
1034206,1511138,1
1505296,1511138,1
0317206,1511138,1
0543108,1511138,1
1641505,1511138,1
1487545,1511138,1
1009968,1511138,1
0779629,1511138,1
1086537,1511138,1
0328864,1511138,1
0583088,0325712,1
0664748,0325712,1
1575612,0325712,1
0869230,0325712,4
0663534,0325712,1
1380492,0325712,1
1240639,0325712,1
1266832,0325712,2
1732304,0325712,1
1272905,0325712,1
1765411,0325712,2
0502435,0325712,1
0325613,0325712,2
0869198,0325712,3
0286369,0325712,1
0910778,0325712,1
0519645,0325712,1
0705061,0325712,3
1476266,0325712,1
0643221,0325712,1
1116086,0325712,2
0694562,0325712,2
0495259,0325712,1
1313915,0325712,5
1664473,0325712,1
1749795,0325712,1
1477314,0325712,2
1524842,0325712,1
1755479,0325712,1
1064989,0325712,1
0869255,0325712,1
0325464,0325712,1
0337733,0325712,1
0742130,0325712,2
0328443,0704932,1
1354786,0704932,1
1661719,0704932,1
1666072,0704932,1
0873786,0704932,1
0647164,0704932,1
1242080,0704932,1
0328435,0704932,2
0496844,0704932,1
0759472,0704932,1
1728641,0704932,1
0873851,0495143,2
0324137,0495143,1
0694430,0495143,1
0323394,0495143,1
1475656,0495143,1
0482059,0495143,1
1197326,0495143,2
0328419,0495143,1
0324483,0495143,1
1033539,0495143,1
1475706,0495143,2
1534791,0495143,1
0694422,0495143,1
1033216,0495143,2
0328369,0495143,1
1537737,0495143,1
0821983,0495143,1
1325760,0495143,1
0764084,0495143,2
0824649,0495143,1
0607259,0495143,2
1474535,0495143,2
0694455,0495143,1
1033216,0821868,1
0324152,0821868,1
1071778,0821868,1
0319087,0821868,1
1272509,0821868,1
0825182,0821868,1
1475730,0821868,1
0328401,0821868,1
0328427,0821868,1
1071778,0825513,1
1033216,0825513,1
0317610,0825513,1
1354208,0825513,2
0328419,0825513,1
0694398,0825513,1
0871251,0825513,2
0825570,0825513,1
0759506,0825513,1
0217554,0825513,1
0328401,0825513,1
1482546,0825513,1
1473883,0825513,1
0607259,0825513,1
1197326,0825513,1
0821983,0825513,1
1241470,0825513,1
0694570,0643155,3
1720713,0643155,1
1265743,0643155,3
1281401,0643155,1
0872572,0643155,3
1654078,0643155,1
0329359,0643155,1
1477751,0643155,3
0872697,0643155,1
0325605,0643155,3
1671486,0643155,1
0493635,0643155,1
0583021,0643155,1
1034529,0643155,1
1537216,0643155,1
0872408,0824680,2
0824565,0824680,1
1231885,0824680,1
0639641,0824680,1
0468652,0824680,1
1034081,0824680,4
0328070,0824680,2
1669670,0824680,1
1046259,0824680,1
0870428,0824680,1
0873828,0824680,1
1477561,0824680,1
1434760,0824680,1
1477744,0824680,1
1476324,0824680,1
0328328,0824680,1
0328260,0824680,2
0647032,0824680,2
1194349,0824680,2
1266832,0643221,3
0325712,0643221,3
0643163,0643221,1
0286625,0643221,1
1272186,0643221,2
1755479,0643221,1
0583088,0643221,1
1272822,0643221,1
0325613,0643221,2
0504993,0643221,1
1477314,0643221,4
1765411,0643221,1
0556340,0643221,1
1240720,0728519,1
0759571,0728519,1
0329326,0728519,1
0501700,0728519,2
0434704,0487975,1
0253989,0487975,1
0249912,0487975,2
0662734,0487975,1
0521328,0487975,2
1054204,0487975,1
0254466,0487975,1
0247742,0487975,1
0883223,0487975,1
0436410,0487975,1
0665489,0681452,1
0449827,0681452,1
0340331,0681452,1
1308675,0681452,1
0663153,0681452,1
0247833,0416172,1
0436626,0419556,1
0779868,0411827,1
0334714,0411827,1
0578393,0334649,1
1492412,0334649,1
0765370,0334649,1
1442862,0334649,1
1523299,0334649,1
0834184,0334649,2
0325696,0334649,1
0901488,0334649,2
1638972,0334649,1
0555862,0334649,2
1486265,0334649,1
0449819,0334649,3
0901066,0334649,1
0510297,0334649,1
1006956,0334649,1
0337220,0334649,1
1483395,0334649,2
0336636,0334649,1
0911552,0334649,1
1523513,0334649,1
1322932,0334649,1
1723378,0334649,1
0774455,0334649,1
1401918,0334649,1
1536481,0334649,2
1098292,0334649,1
1489483,0334649,2
0497198,0334649,1
1498112,0334649,1
1049097,0334649,1
1234384,0334649,1
1020437,0334649,1
0488619,0334649,1
0337766,0334649,1
1234749,0334649,1
0761635,0334649,1
0773812,0334649,1
0325456,0334649,1
0751230,0334649,2
1199009,0334649,1
0826974,0337733,1
0437707,0337733,2
1373547,0337733,1
0336636,0337733,2
1234384,0337733,1
0751230,0337733,1
1492255,0337733,1
0337162,0337733,1
0643965,0337733,1
1495803,0510297,1
0582320,0510297,1
0578237,0510297,1
1373547,0510297,1
0334649,0510297,1
0665190,0510297,1
0337717,0510297,1
1169648,0510297,2
1532142,0510297,1
1074699,0646141,1
1351428,0646141,1
0690131,0646141,1
1523299,0646141,1
1056886,0664169,1
1719848,0828558,2
0542803,0828558,2
0833210,0828558,1
1492602,0828558,1
0764852,0828558,2
0337030,0829556,1
0337105,0829556,1
0314401,0829556,1
1492149,0829556,1
0663153,0829556,1
0336669,0829556,1
0334730,0466730,1
0496695,0466730,1
1063148,0466730,1
1008994,0466730,1
1097781,0466730,1
1525872,0466730,1
1009125,0466730,1
0334748,0466730,2
1488709,0466730,1
0642801,0466730,1
0337014,0497198,3
1490671,0497198,1
1441708,0497198,1
1503143,0497198,1
1492149,0497198,1
1441013,0497198,1
1723378,0497198,1
1168848,0497198,1
0601492,0497198,2
0744813,0497198,1
1491729,0497198,1
0337105,0497198,1
1651546,0497198,1
1536481,0497198,1
0601856,0497198,1
0500900,0497198,1
1049337,0497198,1
1008879,0497198,1
0555862,0497198,1
0340281,0497198,1
0245688,0497198,1
1548155,0497198,1
1489483,0497198,6
1639921,0497198,1
0337436,0497198,1
1482975,0497198,1
0334722,0497198,1
1719855,0518944,1
1485291,0518944,1
0336495,0518944,1
0540682,0518944,1
1372614,0518944,1
1389857,0518944,1
0781278,0518944,2
1489822,0518944,1
1097781,0518944,1
0340356,0518944,1
1536481,0518944,2
0337162,0518944,1
1020429,0665083,3
0497198,0665083,1
1489822,0665083,1
0872531,0665083,1
1389857,0665083,1
1492149,0665083,1
0337295,0665083,1
0764589,0665083,1
1020437,0665083,1
1646959,0665083,1
1723378,0665083,2
0598490,1572650,1
0833392,0246280,1
0501650,0246280,1
0694265,0246280,1
1169242,0246280,2
0819672,0246280,2
1374461,0246280,10
0246256,0246280,1
1639343,0246280,1
0824813,0246280,1
1492925,0246280,1
1377605,0246280,1
0336339,0246280,1
1415272,0246280,1
1303981,0246280,1
0729061,0246280,1
0825836,0246280,1
